Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
46228	2	2	2	1
46229	2	2	2	1
46230	2	2	2	1
46231	1	1	2	1
46232	2	2	2	1
46234	1	1	2	1
46235	1	1	2	1
46239	3	1	1	2
46243	2	2	1	2
46244	1	1	1	2
46247	1	1	1	2
46251	2	2	2	1
46253	3	1	2	1
46261	3	2	1	2
46262	3	4	2	1
46267	3	7	2	1
46270	3	3	2	1
46275	1	1	1	2
46277	2	2	1	2
46278	2	2	1	2
46279	1	1	1	2
46280	1	1	2	1
46283	2	2	1	2
46288	3	4	1	2
46299	3	2	1	2
46305	1	1	1	2
46308	2	2	1	2
46320	2	2	1	2
46321	3	1	1	2
46329	2	2	1	2
46331	2	2	1	2
46372	2	2	1	2
46381	2	2	2	1
46382	1	1	2	1
46386	2	2	1	3
46388	2	2	2	1
46390	3	4	1	2
46399	2	2	2	1
46401	2	2	1	2
46408	3	4	2	1
46416	3	4	1	2
46417	3	3	1	2
46418	3	2	1	2
46422	2	2	1	2
46424	2	2	1	2
46428	2	2	1	2
46431	3	3	1	3
46433	1	1	1	3
46436	2	2	1	2
46443	2	2	1	2
46446	3	3	1	2
46448	2	2	1	2
46451	3	4	1	2
46453	1	1	1	2
46455	3	3	2	1
46457	2	2	1	2
46459	3	2	1	2
46460	1	1	2	1
46465	3	2	1	2
46467	3	3	1	2
46471	3	3	1	2
46480	3	3	1	2
46481	3	3	1	2
46486	2	2	3	1
46488	3	2	1	2
46492	3	4	1	2
46496	1	1	1	3
46497	2	2	1	2
46502	2	2	1	2
46504	3	3	1	2
46508	1	1	2	1
46509	3	7	2	1
46512	3	4	1	3
46526	1	1	1	3
46528	1	1	2	1
46529	2	2	1	2
46533	2	2	1	2
46542	1	1	1	2
46549	1	1	2	1
46553	1	1	2	1
46556	1	1	2	1
46559	1	1	2	1
46562	1	1	2	1
46563	1	1	1	3
46565	1	1	2	1
46567	2	2	1	2
46572	1	1	1	2
46575	3	3	1	2
46578	2	2	3	1
46580	3	2	1	2
46581	3	7	2	1
46582	1	1	1	2
46583	1	1	2	1
46588	3	7	1	2
46589	1	1	2	1
46595	1	1	1	2
46596	1	1	2	1
46599	3	3	2	1
46600	1	1	1	2
46602	3	2	2	1
46604	1	1	1	2
46605	2	2	1	2
46606	2	2	2	1
46607	1	1	1	2
46610	3	2	1	2
46615	2	2	2	1
46618	1	1	1	2
46622	3	3	1	2
46623	1	1	1	2
46628	1	1	2	1
46633	2	2	2	1
46634	2	2	1	2
46635	2	2	2	1
46636	1	1	1	2
46637	2	2	1	2
46639	3	6	1	2
46640	2	2	1	2
46641	3	7	1	2
46642	3	4	2	1
46649	2	2	2	1
46652	3	2	1	2
46654	2	2	1	2
46655	3	3	1	2
46656	1	1	2	1
46663	1	1	1	2
46664	1	1	2	1
46665	2	2	1	2
46670	1	1	1	2
46671	3	6	1	3
46672	3	7	1	2
46674	3	2	2	1
46679	3	7	1	2
46683	3	2	1	3
46684	3	7	2	1
46685	3	6	2	1
46686	2	2	1	2
46695	3	2	1	2
46697	3	4	1	2
46698	1	1	1	2
46700	1	1	1	2
46704	1	1	2	1
46706	2	2	1	2
46708	2	2	2	1
46709	2	2	1	2
46710	3	7	1	2
46711	3	7	1	2
46713	2	2	1	2
46715	1	1	1	2
46720	3	2	1	3
46727	3	2	1	2
46728	2	2	1	2
46742	1	1	1	2
46744	3	3	1	2
46752	3	3	1	3
46755	3	3	1	2
46762	1	1	1	2
46763	3	2	1	2
46766	1	1	1	2
46769	2	2	1	2
46773	2	2	1	2
46782	1	1	1	2
46789	2	2	1	2
46794	3	3	1	2
46823	3	3	2	1
46833	2	2	2	1
46837	2	2	1	2
46842	2	2	1	3
46848	2	2	1	2
46852	1	1	1	2
46854	3	3	2	1
46855	2	2	1	2
46861	3	3	1	2
46864	1	1	1	3
46867	1	1	1	2
46872	2	2	2	1
46875	2	2	1	3
46877	2	2	1	2
46878	2	2	2	1
46879	3	3	2	1
46881	2	2	2	1
46882	2	2	1	2
46883	1	1	3	1
46885	2	2	1	2
46886	2	2	1	2
46888	1	1	1	2
46889	3	2	2	1
46895	1	1	1	2
46899	1	1	1	2
46900	1	1	1	2
46901	3	4	1	2
46906	3	4	2	1
46908	3	6	1	2
46911	1	1	2	1
46912	2	2	1	2
46919	3	2	2	1
46922	3	2	1	2
46923	2	2	1	2
46925	1	1	1	2
46928	2	2	1	2
46929	2	2	2	1
46930	3	3	1	2
46931	1	1	1	2
46932	1	1	1	2
46936	2	2	1	2
46938	1	1	3	1
46939	3	6	2	1
46940	3	2	2	1
46941	3	7	2	1
46944	3	3	1	2
46947	3	2	1	2
46952	1	1	1	3
46953	2	2	1	2
46955	2	2	1	2
46960	1	1	2	1
46967	2	2	1	2
46968	2	2	1	2
46977	3	2	1	2
46985	2	2	1	2
46986	3	2	1	2
46993	2	2	2	1
46996	1	1	1	2
46998	3	1	1	2
46999	3	7	2	1
47001	1	1	1	2
47002	1	1	1	2
47004	1	1	1	2
47008	3	7	2	1
47010	3	3	2	1
47015	2	2	2	1
47029	2	2	1	2
47030	1	1	1	2
47032	1	1	1	2
47035	3	3	2	1
47036	1	1	2	1
47037	2	2	1	2
47039	1	1	1	2
47040	1	1	2	1
47045	3	4	1	2
47050	1	1	1	2
47055	1	1	1	2
47056	1	1	1	2
47062	3	4	1	2
47064	2	2	1	2
47067	3	7	2	1
47070	2	2	2	1
47072	2	2	1	2
47074	2	2	2	1
47075	1	1	1	2
47078	2	2	3	1
47081	3	3	1	2
47084	3	7	1	2
47085	2	2	1	2
47086	2	2	1	2
47087	3	3	2	1
47088	2	2	1	2
47089	3	3	1	2
47091	3	6	1	2
47095	3	3	1	2
47096	2	2	1	2
47098	3	2	1	2
47110	3	2	1	2
47111	1	1	1	2
47113	1	1	1	2
47120	1	1	2	1
47122	2	2	1	2
47124	2	2	1	2
47125	1	1	1	2
47126	3	3	1	2
47127	1	1	1	2
47128	3	4	1	2
47131	3	3	1	2
47141	2	2	1	3
47142	2	2	2	1
47145	1	1	1	2
47147	1	1	2	1
47155	1	1	2	1
47161	1	1	2	1
47168	1	1	2	1
47169	2	2	2	1
47171	2	2	1	2
47174	2	2	2	1
47178	3	2	1	2
47181	3	2	1	2
47183	3	3	1	2
47194	2	2	1	2
47196	3	3	1	2
47209	2	2	1	2
47211	3	3	2	1
47212	1	1	2	1
47214	3	4	2	1
47216	2	2	1	2
47217	2	2	1	3
47218	2	2	1	2
47219	3	2	1	2
47221	2	2	2	1
47222	3	1	1	2
47223	3	2	2	1
47225	3	7	2	1
47227	1	1	1	2
47228	2	2	2	1
47238	1	1	1	2
47255	1	1	1	2
47256	2	2	1	2
47258	2	2	2	1
47260	1	1	2	1
47262	3	4	2	1
47263	3	2	2	1
47287	2	2	1	2
47290	1	1	1	2
47295	2	2	2	1
47304	2	2	2	1
47306	3	7	2	3
47307	3	3	1	3
47313	3	2	1	2
47315	3	2	1	2
47318	1	1	1	2
47321	2	2	1	3
47328	3	2	2	1
47329	1	1	1	2
47330	1	1	1	2
47331	2	2	1	2
47334	2	2	1	3
47340	1	1	1	2
47341	2	2	1	2
47347	2	2	1	2
47354	2	2	2	1
47355	1	1	2	1
47362	2	2	1	2
47365	3	2	1	2
47369	1	1	1	2
47372	3	3	1	3
47373	2	2	1	3
47374	3	2	1	2
47375	2	2	3	1
47381	1	1	1	2
47382	2	2	1	2
47383	2	2	2	1
47385	3	1	2	1
47392	3	8	2	1
47401	1	1	1	2
47405	2	2	1	2
47413	1	1	1	2
47433	2	2	1	2
47440	1	1	1	2
47444	1	1	1	2
47448	2	2	1	2
47451	1	1	1	2
47452	3	7	1	2
47454	3	2	2	1
47456	3	2	1	2
47459	1	1	2	1
47461	2	2	1	2
47463	2	2	1	2
47467	2	2	1	2
47469	3	2	1	2
47471	3	3	1	2
47472	3	2	1	2
47474	3	3	2	1
47476	1	1	1	3
47477	3	1	1	3
47479	2	2	1	2
47484	2	2	1	2
47487	1	1	1	2
47494	3	4	2	1
47495	3	2	1	2
47496	2	2	2	1
47497	3	2	2	1
47500	2	2	1	2
47503	3	3	1	2
47505	3	2	2	1
47509	1	1	1	3
47510	2	2	1	2
47514	3	3	1	2
47516	2	2	1	3
47521	2	2	1	2
47524	3	3	1	2
47527	2	2	1	2
47530	2	2	1	3
47531	2	2	1	3
47532	2	2	1	2
47533	2	2	1	3
47536	2	2	1	2
47539	2	2	1	2
47541	3	8	1	2
47542	3	2	2	1
47543	2	2	1	2
47545	2	2	2	1
47554	1	1	1	2
47557	1	1	1	2
47560	3	2	1	2
47561	1	1	1	2
47563	2	2	1	2
47564	2	2	1	2
47567	2	2	2	1
47568	1	1	1	2
47569	3	6	2	1
47583	2	2	2	1
47592	3	2	1	2
47595	2	2	1	2
47602	3	4	1	2
47610	2	2	1	3
47623	3	7	1	2
47638	2	2	1	2
47639	2	2	1	2
47644	3	7	1	2
47646	3	2	1	3
47655	2	2	1	2
47660	3	3	1	2
47661	1	1	2	1
47662	3	4	1	2
47663	2	2	1	2
47664	3	8	1	2
47670	1	1	1	2
47673	2	2	1	2
47674	1	1	1	2
47678	1	1	2	1
47681	1	1	1	2
47691	2	2	1	3
47701	3	3	1	2
47702	1	1	2	1
47703	3	2	2	1
47704	1	1	1	2
47705	2	2	1	2
47707	1	1	1	2
47711	2	2	1	2
47712	2	2	2	1
47717	3	2	1	2
47720	1	1	1	2
47724	3	8	1	2
47725	1	1	1	2
47726	2	2	1	2
47728	2	2	1	2
47729	3	3	2	1
47731	2	2	1	2
47732	2	2	1	2
47737	2	2	1	2
47738	2	2	1	2
47741	1	1	1	2
47744	3	7	2	1
47747	3	4	1	2
47750	3	2	1	2
47753	3	2	1	2
47754	1	1	1	2
47755	2	2	1	2
47757	3	2	1	2
47759	1	1	1	2
47761	3	7	1	2
47764	2	2	1	2
47769	2	2	1	2
47771	3	3	1	2
47772	1	1	1	2
47780	1	1	1	2
47785	3	7	1	2
47791	1	1	2	1
47793	1	1	1	2
47796	2	2	1	2
47799	3	2	1	2
47801	2	2	1	2
47802	2	2	1	2
47809	3	2	2	1
47814	2	2	1	2
47821	3	3	1	2
47823	3	1	1	2
47826	1	1	1	2
47828	2	2	1	2
47834	3	6	2	1
47835	3	3	2	1
47836	3	3	1	2
47837	1	1	2	1
47842	1	1	1	2
47844	3	2	3	1
47846	2	2	3	2
47847	2	2	3	2
47849	1	1	2	1
47851	3	2	1	2
47852	3	7	2	1
47853	3	2	2	1
47854	1	1	2	1
47860	2	2	1	3
47861	3	7	1	2
47870	1	1	2	1
47875	3	3	1	3
47876	3	2	1	2
47887	3	3	1	2
47889	2	2	1	2
47890	3	4	1	2
47892	2	2	1	2
47895	3	2	1	2
47896	1	1	3	1
47902	1	1	1	2
47906	1	1	1	2
47922	2	2	1	2
47923	3	2	1	2
47926	1	1	1	2
47929	3	1	1	2
47934	3	1	1	3
47936	3	3	1	2
47940	2	2	1	2
47946	2	2	1	2
47948	1	1	2	1
47951	1	1	1	2
47961	2	2	1	2
47966	3	7	2	1
47973	3	4	1	2
47975	2	2	1	2
47991	2	2	1	2
47994	1	1	1	2
47997	2	2	1	2
48000	3	2	2	1
48004	1	1	1	2
48005	3	3	1	2
48011	2	2	1	2
48014	1	1	1	2
48017	2	2	2	1
48023	1	1	1	3
48025	1	1	3	1
48027	2	2	2	1
48029	3	7	1	2
48031	3	3	1	2
48032	2	2	1	2
48034	2	2	1	2
48035	2	2	1	2
48037	3	4	1	2
48040	1	1	2	1
48050	1	1	2	1
48051	2	2	2	1
48056	1	1	2	1
48057	1	1	1	2
48058	3	8	2	1
48059	3	3	1	2
48063	3	1	1	3
48065	3	4	1	2
48066	3	2	1	3
48067	2	2	1	2
48070	1	1	1	2
48072	2	2	1	2
48081	3	3	1	2
48087	3	6	2	1
48090	2	2	1	2
48097	3	3	1	2
48104	2	2	1	3
48106	2	2	1	3
48108	2	2	1	2
48110	1	1	1	2
48112	1	1	2	1
48117	3	1	1	2
48122	2	2	1	2
48124	2	2	1	3
48125	3	7	2	1
48127	3	3	2	1
48128	2	2	3	1
48130	3	4	2	1
48135	3	3	1	2
48136	3	3	2	1
48154	1	1	2	1
48155	1	1	1	2
48159	3	3	1	2
48160	1	1	1	2
48164	2	2	2	1
48165	3	7	2	1
48171	2	2	1	2
48174	3	7	1	3
48181	3	6	1	2
48192	2	2	1	2
48193	2	2	1	2
48196	3	2	1	2
48205	2	2	1	2
48206	1	1	1	2
48211	3	2	1	2
48212	1	1	1	2
48215	3	2	1	2
48221	1	1	1	2
48225	2	2	2	1
48227	1	1	2	1
48231	3	3	1	2
48234	2	2	2	1
48239	2	2	1	2
48244	3	3	1	2
48253	3	2	1	2
48254	1	1	1	2
48258	2	2	1	2
48270	1	1	1	2
48272	3	3	3	1
48273	1	1	1	2
48275	3	6	2	1
48276	1	1	2	1
48278	1	1	1	2
48282	3	7	1	2
48284	3	3	2	1
48286	2	2	1	2
48288	1	1	1	2
48294	3	2	1	2
48296	1	1	2	1
48298	2	2	1	2
48300	2	2	2	1
48303	1	1	1	2
48306	2	2	2	1
48307	1	1	1	2
48309	2	2	1	2
48310	3	7	3	1
48313	3	7	2	3
48315	2	2	1	2
48319	3	4	1	2
48323	3	7	2	1
48328	1	1	1	2
48331	1	1	2	1
48332	3	2	2	1
48338	3	2	1	2
48347	1	1	1	2
48348	3	2	1	2
48349	2	2	1	2
48350	1	1	1	2
48351	2	2	1	2
48353	3	3	1	2
48363	1	1	2	1
48366	3	2	2	1
48368	3	3	2	1
48373	1	1	1	2
48376	1	1	1	2
48380	2	2	2	1
48385	1	1	1	2
48386	3	4	2	1
48389	1	1	1	3
48391	1	1	1	2
48394	1	1	2	1
48395	3	7	2	1
48396	1	1	2	1
48403	3	2	1	2
48406	1	1	1	2
48411	3	1	1	2
48412	3	2	1	2
48414	3	3	1	2
48415	2	2	1	2
48424	1	1	2	1
48429	1	1	1	2
48430	1	1	1	2
48433	3	3	1	3
48438	3	4	1	2
48443	2	2	1	2
48445	2	2	1	2
48447	3	4	1	2
48448	2	2	1	2
48449	3	2	1	2
48452	3	4	1	2
48458	2	2	1	2
48462	1	1	1	2
48463	2	2	1	2
48464	1	1	1	2
48465	1	1	1	3
48466	3	7	1	2
48468	2	2	1	2
48472	2	2	1	2
48473	1	1	2	1
48475	2	2	1	2
48481	1	1	2	1
48487	2	2	2	1
48488	3	6	2	1
48496	3	6	2	1
48502	3	1	1	2
48504	2	2	1	2
48508	2	2	1	2
48509	3	6	1	2
48512	1	1	1	2
48514	3	3	2	1
48515	2	2	2	1
48516	2	2	2	1
48519	3	8	2	1
48520	1	1	1	2
48521	3	7	2	1
48522	3	3	2	1
48525	1	1	1	2
48526	2	2	1	2
48527	1	1	1	2
48528	2	2	1	2
48529	1	1	2	1
48530	1	1	1	2
48534	2	2	1	2
48535	2	2	1	2
48536	1	1	1	2
48537	2	2	1	2
48540	1	1	1	2
48545	1	1	1	2
48549	2	2	2	1
48551	1	1	1	2
48553	3	1	2	1
48554	2	2	2	1
48556	2	2	2	1
48557	2	2	1	2
48563	1	1	2	1
48564	2	2	2	1
48567	2	2	1	3
48568	3	4	2	3
48569	3	4	3	2
48570	1	1	1	3
48571	3	4	1	2
48572	3	7	3	1
48579	2	2	1	2
48586	1	1	2	1
48587	1	1	2	1
48591	2	2	1	2
48594	2	2	1	2
48597	2	2	1	2
48601	2	2	1	3
48604	3	4	1	2
48608	3	2	1	2
48613	1	1	1	2
48620	3	3	1	2
48621	1	1	1	2
48625	1	1	1	2
48628	1	1	1	2
48629	3	7	2	1
48630	2	2	1	2
48631	3	2	2	1
48632	1	1	2	1
48633	1	1	1	2
48638	3	2	1	2
48639	3	2	2	1
48641	1	1	1	2
48643	2	2	2	1
48644	2	2	2	1
48650	2	2	1	2
48652	2	2	1	2
48653	2	2	1	2
48655	3	2	1	2
48658	2	2	1	3
48659	1	1	1	2
48664	1	1	2	1
48665	1	1	2	1
48666	3	4	1	2
48668	3	7	2	1
48669	2	2	1	2
48670	2	2	2	1
48676	1	1	1	2
48677	1	1	1	2
48680	3	2	1	2
48681	1	1	2	1
48682	2	2	1	2
48683	2	2	3	1
48684	3	3	2	1
48688	1	1	2	1
48690	1	1	2	1
48691	3	7	1	2
48692	3	7	2	1
48693	2	2	2	1
48694	3	7	2	1
48698	2	2	1	2
48699	3	7	1	2
48702	3	4	1	2
48704	1	1	1	2
48707	3	8	2	1
48709	3	3	2	1
48710	2	2	2	1
48716	2	2	1	2
48717	2	2	1	3
48718	3	3	1	2
48722	1	1	1	2
48724	1	1	2	1
48725	1	1	1	2
48727	2	2	2	1
48730	1	1	1	3
48739	3	1	1	2
48740	1	1	1	2
48742	2	2	1	2
48746	2	2	1	2
48749	1	1	1	2
48754	1	1	1	2
48757	1	1	1	2
48758	2	2	1	2
48761	2	2	2	1
48762	1	1	1	2
48769	2	2	1	3
48792	2	2	1	3
48793	3	2	1	3
48795	2	2	1	2
48796	3	3	3	1
48800	2	2	1	2
48801	1	1	1	2
48802	2	2	1	2
48806	3	2	1	2
48808	1	1	1	2
48815	1	1	1	2
48817	2	2	1	3
48818	2	2	2	1
48825	3	3	1	2
48826	1	1	1	2
48827	3	1	1	2
48830	3	6	1	2
48840	1	1	1	3
48847	2	2	1	3
48848	2	2	1	3
48849	2	2	2	1
48859	2	2	2	1
48862	2	2	1	2
48868	3	2	1	2
48869	1	1	2	1
48871	1	1	2	1
48873	1	1	1	2
48875	2	2	2	1
48876	1	1	1	2
48881	1	1	1	2
48884	1	1	1	2
48891	2	2	1	2
48893	3	2	1	2
48895	3	2	1	3
48896	1	1	1	2
48904	2	2	2	1
48905	2	2	1	2
48910	1	1	1	2
48914	1	1	2	1
48916	3	2	1	2
48919	2	2	1	2
48921	2	2	1	3
48923	1	1	2	1
48924	2	2	1	2
48925	2	2	2	1
48929	2	2	2	1
48931	3	7	1	3
48932	2	2	1	2
48938	3	2	1	2
48944	2	2	2	1
48945	3	2	2	1
48950	1	1	1	2
48953	3	2	2	1
48955	3	3	1	2
48956	2	2	1	2
48957	2	2	1	2
48962	3	2	1	2
48966	1	1	2	1
48967	1	1	2	1
48971	1	1	1	2
48972	3	7	2	1
48973	2	2	1	2
48977	1	1	2	1
48978	3	1	2	1
48981	2	2	3	1
48997	1	1	2	1
49004	1	1	2	1
49008	3	2	1	2
49014	3	2	1	2
49026	3	1	1	2
49027	2	2	2	1
49029	2	2	2	1
49033	3	1	2	1
49035	1	1	2	1
49038	2	2	1	2
49054	2	2	1	3
49058	1	1	2	1
49064	2	2	1	2
49070	3	3	1	2
49076	3	7	2	1
49078	1	1	2	1
49079	1	1	2	1
49095	1	1	2	1
49099	1	1	1	2
49106	3	7	2	1
49113	1	1	1	2
49114	2	2	1	2
49115	1	1	2	1
49117	1	1	2	1
49122	2	2	1	2
49133	2	2	1	3
49138	1	1	1	2
49151	3	3	1	3
49152	2	2	1	3
49154	3	3	1	3
49164	1	1	1	2
49168	2	2	1	2
49169	1	1	1	2
49171	3	2	1	3
49181	2	2	1	2
49182	3	7	2	1
49183	3	2	1	2
49185	1	1	1	2
49186	1	1	2	1
49188	1	1	1	2
49192	1	1	2	1
49194	3	3	2	1
49195	1	1	2	1
49201	2	2	1	2
49202	3	2	1	2
49203	3	3	1	2
49211	2	2	1	2
49212	1	1	2	1
49213	1	1	1	2
49214	2	2	2	1
49217	1	1	1	2
49222	2	2	1	2
49229	3	3	1	2
49231	3	4	1	2
49232	2	2	1	2
49234	2	2	2	1
49239	1	1	1	2
49243	2	2	1	2
49245	2	2	1	2
49248	3	3	1	3
49249	2	2	1	3
49256	1	1	1	2
49257	2	2	1	2
49259	3	4	1	3
49263	1	1	1	2
49264	1	1	1	2
49267	1	1	3	1
49272	1	1	1	2
49276	1	1	1	2
49281	3	7	1	2
49285	1	1	1	2
49290	3	3	2	1
49291	1	1	1	2
49294	2	2	2	1
49295	3	7	1	2
49296	2	2	3	1
49297	3	2	1	2
49303	1	1	1	2
49304	2	2	2	1
49305	2	2	2	1
49306	1	1	1	2
49307	2	2	2	1
49308	3	7	2	1
49309	1	1	1	2
49310	2	2	1	2
49311	3	7	1	2
49315	1	1	1	2
49316	1	1	1	2
49317	1	1	1	2
49320	1	1	1	2
49321	1	1	1	2
49323	3	7	1	2
49332	1	1	1	3
49335	2	2	2	1
49336	2	2	2	1
49337	3	3	2	1
49338	1	1	2	1
49341	2	2	1	2
49354	3	7	1	2
49355	3	7	2	1
49357	2	2	1	2
49358	1	1	1	3
49363	1	1	1	2
49364	2	2	2	1
49371	2	2	2	1
49373	3	4	2	1
49374	2	2	1	2
49376	2	2	2	1
49377	3	2	2	1
49378	3	4	1	2
49380	1	1	2	1
49384	3	7	1	2
49385	3	2	1	2
49391	3	4	2	1
49395	1	1	1	2
49396	1	1	2	1
49397	2	2	1	2
49402	1	1	1	2
49404	1	1	1	3
49414	2	2	1	2
49415	1	1	1	2
49417	3	4	1	2
49418	1	1	1	2
49421	3	7	1	2
49425	3	3	1	2
49429	1	1	1	2
49433	2	2	1	2
49435	1	1	2	1
49436	2	2	1	2
49437	2	2	2	1
49438	1	1	1	2
49443	2	2	1	2
49445	1	1	2	1
49449	2	2	2	1
49450	1	1	2	1
49453	2	2	1	2
49455	3	1	1	2
49471	3	2	1	2
49480	3	3	1	2
49482	1	1	2	1
49489	3	3	1	2
49493	1	1	1	2
49494	1	1	1	2
49495	3	3	2	1
49497	3	3	1	2
49505	3	1	2	1
49508	1	1	1	2
49511	2	2	1	2
49512	3	7	1	2
49513	3	6	1	2
49515	3	2	1	2
49517	3	2	1	2
49518	3	1	1	2
49519	2	2	1	2
49520	3	4	2	1
49523	1	1	1	2
49524	3	3	1	2
49530	3	7	2	1
49548	2	2	1	2
49550	3	1	1	2
49552	3	2	2	1
49555	3	3	1	2
49556	1	1	1	2
49560	2	2	1	2
49561	3	4	1	2
49562	2	2	1	2
49567	3	7	2	1
49568	2	2	1	2
49570	1	1	1	2
49573	3	2	1	2
49577	3	3	1	2
49579	1	1	1	2
49581	1	1	1	2
49586	3	7	2	1
49590	1	1	2	1
49593	3	1	1	2
49594	1	1	1	2
49596	1	1	1	2
49599	1	1	1	2
49603	2	2	3	1
49604	1	1	2	1
49605	3	2	1	2
49606	1	1	2	1
49608	1	1	1	2
49614	3	8	2	1
49616	1	1	1	2
49617	1	1	1	2
49626	3	2	2	1
49627	1	1	2	1
49629	3	3	1	2
49633	2	2	2	1
49635	1	1	1	2
49637	2	2	1	2
49639	3	2	1	2
49640	3	8	1	2
49644	2	2	1	2
49645	2	2	1	2
49646	2	2	1	2
49650	2	2	2	1
49653	1	1	2	1
49654	1	1	1	2
49655	3	3	1	2
49657	1	1	2	1
49658	2	2	2	1
49677	1	1	1	2
49678	2	2	1	2
49683	2	2	2	1
49685	2	2	1	2
49686	2	2	1	3
49688	2	2	1	2
49690	2	2	1	2
49694	1	1	1	2
49695	1	1	1	2
49700	2	2	1	2
49702	1	1	1	3
49713	3	1	1	2
49716	1	1	1	2
49717	3	7	2	1
49727	3	7	1	2
49728	2	2	2	1
49729	2	2	1	2
49730	1	1	1	2
49731	1	1	1	3
49734	3	3	1	2
49737	3	3	3	1
49739	1	1	2	1
49746	3	7	1	2
49749	3	3	2	1
49755	1	1	1	2
49773	1	1	1	2
49778	3	7	1	2
49779	3	7	1	2
49786	1	1	1	2
49787	3	3	2	1
49791	2	2	2	3
49793	1	1	3	1
49797	3	3	1	3
49805	2	2	1	2
49807	3	3	1	2
49808	3	2	1	2
49809	2	2	2	1
49812	1	1	1	3
49814	3	6	1	2
49821	2	2	1	2
49825	3	2	2	1
49832	2	2	1	2
49833	3	2	1	2
49841	3	2	1	2
49842	3	6	1	2
49845	3	3	2	1
49846	1	1	2	1
49847	3	6	1	3
49851	1	1	1	2
49852	2	2	1	2
49856	3	7	1	2
49857	3	6	1	2
49858	1	1	2	1
49859	1	1	1	2
49860	3	7	1	2
49867	3	3	1	2
49868	2	2	1	2
49869	2	2	1	2
49875	2	2	1	3
49877	3	2	1	3
49878	3	1	2	1
49882	3	6	1	2
49888	2	2	1	2
49889	3	4	1	3
49891	1	1	1	2
49893	3	2	1	2
49895	1	1	2	1
49898	2	2	2	1
49899	1	1	2	1
49900	1	1	2	1
49901	3	7	1	2
49902	2	2	1	2
49907	1	1	1	2
49908	1	1	1	2
49911	3	2	2	1
49913	3	2	1	2
49920	2	2	1	2
49924	3	2	1	2
49933	2	2	1	2
49934	3	3	1	2
49936	3	1	1	2
49942	3	2	1	3
49954	3	4	1	2
49955	2	2	1	2
49960	2	2	1	2
49962	3	3	1	2
49967	3	2	1	2
49968	3	3	1	2
49975	2	2	1	2
49976	3	4	1	2
49979	1	1	1	2
49981	1	1	1	2
49992	3	3	2	1
49993	2	2	2	1
50003	3	7	1	2
50007	3	7	1	2
50009	1	1	1	3
50016	2	2	1	2
50021	1	1	2	1
50032	2	2	1	2
50036	3	4	1	2
50044	2	2	1	2
50045	3	7	1	2
50051	3	2	1	3
50053	3	2	1	2
50061	3	2	1	2
50070	1	1	1	2
50071	3	7	2	1
50072	2	2	1	2
50074	1	1	1	2
50075	3	7	1	2
50077	2	2	2	1
50078	3	3	2	1
50081	3	3	1	2
50085	1	1	1	2
50097	3	2	1	2
50100	3	7	1	2
50103	1	1	1	2
50105	1	1	1	3
50108	2	2	1	2
50109	3	8	1	2
50110	2	2	1	2
50119	3	4	2	1
50121	3	4	1	2
50124	3	1	1	2
50135	3	6	1	3
50137	1	1	1	3
50140	1	1	1	2
50142	1	1	2	1
50144	1	1	2	1
50154	3	3	1	2
50155	3	3	1	3
50156	2	2	1	3
50158	2	2	2	1
50161	3	7	2	1
50164	2	2	1	2
50174	2	2	1	2
50178	3	2	1	3
50180	2	2	1	2
50182	3	3	1	2
50183	3	2	2	1
50189	3	2	1	2
50192	1	1	2	1
50193	2	2	1	3
50197	1	1	1	2
50206	3	7	1	2
50208	2	2	1	2
50210	1	1	2	1
50212	3	2	1	2
50226	2	2	2	1
50227	1	1	1	2
50231	1	1	1	2
50232	3	8	2	1
50233	1	1	1	2
50236	3	3	2	1
50237	1	1	1	2
50238	3	3	1	2
50239	1	1	2	1
50240	3	7	2	1
50241	2	2	2	1
50243	2	2	1	2
50244	2	2	1	2
50245	3	7	1	2
50247	3	2	2	1
50250	3	2	1	3
50252	3	7	1	3
50256	2	2	2	1
50261	3	2	1	2
50265	2	2	1	2
50267	2	2	1	2
50271	2	2	1	2
50279	2	2	1	2
50280	3	3	2	1
50281	1	1	1	2
50282	3	3	1	2
50283	1	1	2	1
50284	3	2	1	2
50285	1	1	2	1
50286	1	1	2	1
50289	1	1	1	2
50290	2	2	1	2
50291	1	1	1	2
50295	3	7	1	2
50299	2	2	1	2
50300	3	3	2	1
50301	3	2	1	2
50302	1	1	1	2
50303	1	1	2	1
50306	2	2	1	2
50319	1	1	1	3
50324	2	2	1	2
50333	1	1	1	2
50334	2	2	1	2
50336	3	2	1	2
50338	3	2	1	2
50339	1	1	2	1
50343	2	2	1	2
50344	3	4	3	1
50346	3	2	2	1
50348	2	2	1	2
50349	3	3	1	2
50350	3	3	2	1
50351	2	2	1	2
50359	3	2	1	2
50365	1	1	2	1
50366	2	2	1	2
50368	2	2	1	2
50377	3	2	1	3
50385	1	1	1	2
50388	1	1	1	2
50390	2	2	2	1
50391	2	2	2	1
50394	1	1	1	2
50396	1	1	1	2
50398	3	4	2	1
50406	2	2	1	2
50414	3	1	1	3
50415	2	2	2	3
50416	2	2	3	2
50418	1	1	1	2
50421	3	2	1	2
50423	2	2	1	3
50432	1	1	2	1
50433	3	7	2	1
50437	3	2	1	2
50442	1	1	2	1
50447	2	2	2	1
50451	3	6	1	2
50452	1	1	2	1
50453	3	8	2	1
50459	1	1	1	2
