Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
18656	3	2	2	1
18658	1	1	2	1
18661	3	3	1	2
18664	3	5	1	2
18670	3	2	1	2
18671	2	2	1	2
18678	2	2	2	1
18686	3	2	1	2
18687	3	3	1	2
18691	3	2	1	2
18694	3	2	1	2
18696	2	2	1	2
18702	2	2	1	2
18705	2	2	1	2
18707	1	1	1	3
18708	1	1	2	1
18712	3	2	1	2
18713	1	1	1	2
18716	1	1	2	1
18717	2	2	1	2
18718	2	2	1	2
18719	1	1	1	2
18721	1	1	1	2
18730	1	1	2	1
18731	1	1	1	2
18733	3	5	1	2
18734	2	2	1	2
18737	2	2	2	1
18742	3	2	1	2
18746	2	2	1	2
18747	1	1	1	2
18750	3	5	2	1
18751	2	2	2	1
18752	2	2	2	1
18754	3	4	1	2
18759	1	1	1	2
18760	1	1	1	2
18761	1	1	2	1
18762	1	1	1	2
18763	2	2	1	2
18764	2	2	2	1
18765	2	2	1	2
18766	2	2	1	2
18767	3	3	1	2
18768	1	1	1	2
18769	3	5	2	1
18772	1	1	1	2
18773	3	2	1	2
18776	2	2	1	2
18783	1	1	1	2
18784	2	2	1	2
18795	2	2	1	2
18797	1	1	1	2
18799	1	1	1	2
18800	2	2	2	1
18803	3	3	2	1
18806	3	3	1	2
18807	3	2	1	2
18808	2	2	2	1
18809	1	1	1	2
18813	3	2	1	2
18815	3	5	1	2
18816	3	5	1	2
18819	2	2	1	3
18822	1	1	1	2
18824	2	2	1	3
18831	3	3	1	2
18843	3	3	1	2
18846	3	3	1	3
18849	1	1	1	2
18851	3	2	2	1
18852	3	2	1	2
18855	3	3	1	2
18857	3	3	2	1
18860	2	2	2	1
18863	2	2	2	1
18865	1	1	1	2
18872	2	2	1	2
18875	2	2	1	2
18878	3	4	1	2
18890	1	1	2	1
18891	1	1	2	1
18893	2	2	1	2
18896	3	1	1	3
18897	1	1	1	2
18899	2	2	1	3
18900	2	2	1	3
18912	3	1	2	1
18916	2	2	1	3
18917	1	1	3	1
18918	1	1	1	3
18920	2	2	3	1
18921	2	2	3	1
18922	2	2	1	3
18923	2	2	1	3
18924	1	1	1	3
18925	3	5	3	1
18926	3	3	3	1
18930	2	2	1	2
18931	1	1	1	2
18934	2	2	2	1
18946	2	2	2	1
18954	3	2	1	2
18955	3	5	2	1
18957	2	2	1	2
18959	3	2	1	2
18961	1	1	2	1
18962	1	1	1	2
18963	3	3	1	2
18965	2	2	1	2
18966	3	2	1	2
18967	2	2	2	1
18970	2	2	1	2
18971	1	1	2	1
18981	2	2	1	2
18984	3	5	1	2
18986	3	5	1	3
18987	3	5	1	3
18990	3	2	1	2
18991	1	1	2	1
18993	2	2	1	2
18994	1	1	1	2
19004	3	2	1	2
19009	3	2	1	2
19011	3	1	1	3
19017	2	2	1	2
19023	2	2	1	2
19026	2	2	2	1
19027	2	2	3	1
19030	2	2	1	2
19031	3	2	1	2
19032	2	2	1	2
19038	1	1	2	1
19046	3	2	1	2
19047	1	1	3	1
19048	2	2	1	3
19052	3	5	1	2
19054	3	5	1	2
19055	2	2	1	2
19058	3	2	1	2
19064	2	2	1	2
19068	1	1	3	1
19069	1	1	1	2
19071	1	1	1	2
19072	1	1	1	2
19080	1	1	1	2
19088	3	2	1	2
19090	3	5	1	2
19091	1	1	1	2
19092	2	2	2	1
19096	3	2	1	3
19097	3	5	1	2
19098	1	1	1	2
19103	2	2	2	1
19104	3	2	2	1
19105	2	2	2	1
19108	2	2	1	2
19113	3	2	1	2
19117	2	2	1	3
19121	1	1	1	2
19125	1	1	1	2
19129	1	1	1	2
19130	3	5	1	2
19131	2	2	2	1
19132	3	2	1	2
19136	3	1	2	1
19138	3	3	1	2
19141	1	1	2	1
19146	2	2	1	2
19147	2	2	2	1
19148	3	3	1	2
19149	2	2	1	2
19152	2	2	1	2
19156	2	2	1	2
19159	1	1	1	2
19160	3	2	2	1
19166	3	5	1	3
19167	3	2	1	2
19173	3	3	2	1
19174	2	2	2	1
19182	1	1	1	2
19187	3	1	1	2
19190	2	2	1	2
19195	2	2	1	2
19198	3	3	1	2
19202	3	1	1	2
19204	2	2	1	2
19211	2	2	3	1
19212	3	1	2	1
19214	3	2	1	2
19217	3	3	1	2
19223	2	2	1	2
19225	1	1	2	1
19226	2	2	2	1
19227	1	1	2	1
19228	1	1	1	2
19231	3	5	2	1
19233	2	2	1	2
19235	1	1	1	3
19236	1	1	1	2
19240	1	1	1	2
19241	1	1	2	1
19248	2	2	1	2
19255	3	2	2	1
19261	3	5	1	2
19264	2	2	1	3
19267	1	1	2	3
19269	3	2	1	2
19270	3	2	1	2
19271	3	2	1	2
19272	3	2	1	2
19273	2	2	1	3
19277	2	2	1	2
19278	2	2	1	3
19279	2	2	1	2
19280	3	2	2	1
19282	2	2	1	2
19293	2	2	1	2
19296	3	3	1	2
19300	2	2	1	2
19304	2	2	3	1
19309	2	2	1	2
19310	3	1	1	2
19315	3	2	1	2
19332	2	2	2	1
19333	3	2	2	1
19337	2	2	1	2
19341	2	2	1	2
19342	3	3	1	2
19343	1	1	2	1
19345	3	5	2	1
19355	3	4	1	2
19369	3	4	1	2
19372	2	2	2	1
19375	1	1	1	3
19376	3	2	1	2
19384	1	1	1	2
19385	3	1	1	2
19393	3	5	1	2
19395	1	1	2	1
19396	1	1	2	1
19397	2	2	1	2
19398	2	2	2	1
19399	2	2	2	1
19401	1	1	1	2
19410	2	2	1	2
19411	3	5	1	2
19412	3	3	1	2
19420	2	2	2	1
19421	1	1	1	2
19426	3	2	1	2
19433	1	1	1	2
19434	3	3	1	2
19435	2	2	1	2
19437	3	3	1	2
19438	3	5	1	2
19442	3	3	1	2
19447	1	1	2	1
19448	1	1	1	2
19449	3	3	1	2
19451	1	1	2	1
19455	3	3	1	2
19461	3	5	2	1
19462	3	5	1	2
19463	1	1	2	1
19468	2	2	1	2
19471	2	2	1	2
19472	3	2	2	1
19473	3	3	1	3
19479	3	5	2	1
19481	1	1	1	2
19482	1	1	1	2
19488	3	5	2	1
19489	1	1	1	2
19495	1	1	1	2
19496	2	2	1	2
19499	2	2	2	1
19500	2	2	2	1
19505	1	1	1	2
19506	2	2	1	2
19509	3	2	1	2
19512	2	2	1	2
19513	3	2	1	2
19516	2	2	1	2
19519	3	2	1	2
19522	3	2	1	2
19523	3	2	1	2
19525	1	1	1	2
19530	3	2	1	2
19538	2	2	1	2
19549	2	2	2	1
19550	1	1	2	1
19552	3	2	1	2
19554	1	1	1	2
19556	3	4	1	2
19563	1	1	2	1
19565	3	5	1	2
19566	2	2	2	1
19569	3	2	1	2
19572	1	1	2	1
19574	1	1	2	1
19579	2	2	1	2
19582	2	2	3	1
19584	3	2	2	1
19590	3	3	3	1
19591	1	1	2	1
19593	1	1	2	1
19600	1	1	1	2
19601	3	5	1	3
19602	3	5	1	2
19604	2	2	1	2
19608	3	1	1	2
19613	2	2	1	2
19615	3	3	1	2
19616	2	2	1	2
19618	1	1	1	2
19630	3	2	1	2
19633	2	2	1	3
19636	3	5	2	1
19637	1	1	1	2
19641	2	2	1	3
19643	2	2	1	3
19646	2	2	1	2
19648	2	2	1	3
19656	3	2	1	2
19657	1	1	3	1
19658	2	2	3	1
19659	3	3	1	3
19660	3	5	3	1
19664	1	1	2	1
19670	2	2	1	2
19672	2	2	2	1
19675	3	2	1	2
19677	1	1	1	2
19678	3	3	2	1
19680	1	1	2	1
19682	1	1	2	1
19683	1	1	1	2
19685	3	2	1	3
19687	2	2	2	1
19688	2	2	2	1
19689	3	4	1	2
19693	2	2	1	2
19695	1	1	1	2
19697	3	5	1	2
19699	1	1	1	2
19710	2	2	2	1
19711	3	2	2	1
19712	1	1	1	2
19715	3	4	1	3
19719	2	2	2	1
19721	3	2	2	3
19723	1	1	1	2
19726	3	4	1	2
19728	1	1	2	1
19729	1	1	2	1
19738	2	2	1	2
19739	1	1	2	1
19741	2	2	2	1
19743	3	2	1	2
19750	3	2	1	2
19752	1	1	1	2
19753	1	1	2	1
19754	2	2	2	1
19755	1	1	2	1
19756	2	2	1	2
19757	2	2	1	2
19758	2	2	1	2
19759	1	1	2	1
19760	2	2	1	2
19761	1	1	1	2
19762	2	2	1	2
19765	2	2	1	2
19766	3	2	1	2
19768	3	2	1	2
19773	1	1	1	2
19774	1	1	1	2
19777	2	2	1	2
19778	2	2	1	3
19781	2	2	2	1
19793	3	5	1	2
19795	2	2	1	2
19797	3	3	1	2
19804	3	2	1	2
19809	2	2	3	1
19814	2	2	1	2
19820	1	1	1	3
19822	1	1	1	2
19827	3	1	1	2
19828	3	3	1	2
19830	2	2	1	2
19831	1	1	1	2
19833	2	2	1	3
19840	1	1	1	3
19844	3	2	1	2
19850	3	2	1	2
19854	2	2	1	2
19855	3	2	1	2
19856	3	2	1	2
19857	3	4	1	2
19859	1	1	1	2
19861	2	2	2	1
19862	2	2	2	1
19865	3	3	1	2
19866	2	2	2	1
19872	2	2	2	3
19879	2	2	1	2
19885	1	1	1	2
19889	1	1	1	2
19893	2	2	1	2
19905	2	2	1	2
19907	2	2	1	2
19910	3	2	1	3
19912	2	2	3	1
19913	3	3	1	2
19919	1	1	1	2
19924	1	1	1	2
19928	2	2	2	1
19929	1	1	2	1
19931	2	2	1	2
19937	3	2	1	3
19945	1	1	1	2
19947	3	2	1	2
19948	2	2	1	3
19950	2	2	1	2
19953	3	2	1	2
19956	1	1	1	2
19957	2	2	2	1
19961	2	2	1	2
19967	2	2	1	2
19968	2	2	1	3
19979	1	1	1	2
19982	3	2	1	2
19983	1	1	1	2
19985	3	2	1	3
19989	2	2	1	3
19992	2	2	1	2
19994	3	5	1	3
20000	3	3	1	2
20002	2	2	1	2
20005	2	2	2	1
20006	1	1	2	1
20007	2	2	1	2
20011	2	2	1	2
20012	2	2	1	2
20013	1	1	3	1
20015	2	2	1	3
20016	2	2	1	2
20018	3	3	1	2
20019	3	5	2	1
20020	3	3	1	2
20022	1	1	1	2
20023	1	1	1	2
20025	2	2	1	3
20030	3	4	1	2
20033	3	5	1	3
20036	3	2	2	1
20040	3	2	2	1
20042	1	1	2	1
20045	2	2	2	1
20050	3	1	1	2
20053	3	3	1	2
20054	3	2	2	1
20055	3	5	1	2
20058	2	2	1	2
20066	3	2	1	2
20073	2	2	1	2
20074	2	2	1	2
20077	2	2	1	2
20083	2	2	2	1
20084	2	2	2	1
20088	2	2	1	2
20091	3	3	1	2
20093	2	2	1	2
20094	3	1	1	2
20099	1	1	1	2
20100	3	2	2	1
20108	2	2	1	2
20114	1	1	1	2
20117	2	2	1	2
20118	3	5	1	2
20119	2	2	2	1
20121	2	2	1	2
20122	3	3	1	2
20126	1	1	2	1
20132	2	2	1	2
20133	3	2	1	2
20135	1	1	1	2
20140	3	2	1	2
20142	2	2	1	2
20143	2	2	2	1
20144	2	2	2	1
20145	1	1	1	2
20146	2	2	2	1
20147	1	1	2	1
20148	3	3	1	2
20150	3	3	1	3
20154	2	2	1	3
20156	2	2	1	2
20157	2	2	1	2
20160	1	1	1	2
20166	3	2	2	1
20167	3	3	1	2
20173	1	1	1	2
20174	2	2	1	2
20177	2	2	1	3
20181	3	2	1	2
20184	3	4	2	1
20188	2	2	2	1
20189	1	1	2	1
20190	1	1	2	1
20191	2	2	2	1
20192	3	2	1	2
20193	1	1	2	1
20195	3	2	2	1
20196	1	1	2	1
20197	2	2	1	2
20199	2	2	1	3
20200	2	2	2	1
20209	1	1	1	2
20213	1	1	1	2
20214	2	2	1	2
20216	1	1	1	2
20217	1	1	1	2
20219	1	1	1	2
20220	3	2	1	2
20221	2	2	1	2
20224	2	2	2	1
20225	3	3	2	1
20226	3	2	2	1
20233	2	2	1	2
20235	2	2	1	2
20245	2	2	1	2
20253	3	4	1	2
20262	3	5	1	2
20263	3	2	1	2
20274	3	3	1	2
20277	1	1	2	1
20287	2	2	2	1
20292	2	2	2	1
20293	2	2	2	1
20295	2	2	1	2
20299	3	5	1	2
20300	1	1	1	2
20301	3	2	1	2
20307	3	5	1	2
20308	2	2	1	2
20312	2	2	1	2
20313	2	2	1	2
20316	1	1	1	2
20318	1	1	1	2
20319	1	1	1	2
20324	2	2	1	2
20326	1	1	1	2
20329	1	1	1	2
20330	3	3	2	1
20331	2	2	3	2
20333	1	1	1	2
20334	2	2	3	1
20336	1	1	1	2
20339	1	1	1	2
20346	2	2	1	2
20350	3	2	1	3
20355	3	2	1	2
20358	2	2	1	2
20365	1	1	2	1
20366	1	1	2	1
20369	1	1	2	1
20380	2	2	2	1
20381	1	1	2	1
20382	2	2	1	2
20387	2	2	1	2
20388	3	5	1	2
20394	3	5	1	2
20395	2	2	1	2
20405	2	2	1	2
20407	2	2	1	2
20409	1	1	1	2
20412	3	2	1	2
20414	1	1	1	2
20415	1	1	1	2
20417	3	5	1	2
20429	3	1	1	2
20430	3	2	1	2
20432	1	1	1	2
20438	2	2	1	2
20441	1	1	1	2
20442	2	2	1	2
20444	2	2	1	2
20445	3	2	1	2
20446	1	1	1	2
20447	3	3	2	1
20448	2	2	1	2
20449	1	1	1	2
20459	2	2	1	2
20460	3	2	1	2
20461	1	1	2	1
20463	2	2	2	1
20466	2	2	1	2
20468	2	2	2	1
20469	3	2	2	1
20471	2	2	2	1
20477	1	1	1	2
20479	3	2	2	1
20480	3	2	3	1
20481	2	2	2	1
20482	1	1	1	2
20487	1	1	1	2
20493	3	5	1	2
20503	2	2	1	3
20504	2	2	1	3
20509	1	1	1	2
20512	1	1	2	1
20513	3	3	2	1
20518	2	2	1	3
20524	2	2	1	2
20528	3	1	1	2
20530	1	1	1	2
20535	2	2	1	2
20537	1	1	1	2
20539	2	2	2	1
20546	1	1	2	1
20548	3	2	1	2
20549	1	1	1	2
20550	3	5	2	1
20551	1	1	2	1
20552	3	2	1	2
20554	3	3	1	2
20576	3	2	1	2
20579	2	2	1	2
20581	3	3	3	1
20582	3	1	1	2
20583	3	2	1	3
20585	3	2	1	2
20586	2	2	2	1
20587	1	1	1	3
20588	1	1	1	3
20595	1	1	2	1
20598	3	1	1	2
20600	3	3	2	1
20601	2	2	3	2
20602	1	1	1	2
20604	2	2	1	2
20605	2	2	1	2
20606	2	2	2	1
20611	2	2	2	1
20612	1	1	2	1
20614	3	3	1	3
20615	3	2	1	2
20619	1	1	1	2
20623	2	2	1	2
20625	1	1	1	2
20630	1	1	2	3
20638	3	2	1	2
20646	2	2	1	2
20648	2	2	2	1
20649	3	3	1	2
20654	3	2	1	2
20655	1	1	1	2
20656	1	1	1	2
20657	2	2	1	2
20658	2	2	1	2
20659	1	1	1	2
20660	2	2	2	1
20667	3	3	1	2
20668	2	2	1	2
20674	3	5	1	2
20676	2	2	1	3
20680	1	1	1	2
20684	2	2	1	2
20690	3	2	2	1
20691	3	2	1	2
20692	2	2	1	2
20698	1	1	1	2
20704	3	2	1	2
20705	3	5	1	2
20707	1	1	1	2
20717	3	5	1	2
20718	3	3	2	1
20719	3	2	1	2
20722	1	1	2	1
20723	2	2	2	1
20724	3	3	2	1
20726	2	2	2	1
20730	2	2	1	2
20732	3	3	1	2
20738	3	3	2	1
20744	3	3	1	2
20748	2	2	1	2
20750	3	3	2	1
20752	3	3	2	1
20755	2	2	2	1
20762	2	2	1	2
20763	3	3	1	2
20764	3	5	2	1
20771	3	2	1	3
20773	3	2	1	2
20778	3	3	1	2
20779	1	1	1	2
20781	2	2	1	2
20784	1	1	1	2
20785	2	2	2	1
20788	2	2	1	2
20793	3	3	1	2
20795	2	2	1	3
20797	1	1	1	2
20798	1	1	1	2
20800	2	2	1	2
20802	3	5	1	3
20806	3	3	1	2
20810	3	2	1	2
20812	1	1	1	2
20816	3	3	1	2
20827	3	2	1	2
20830	3	3	2	1
20831	2	2	1	2
20834	3	2	2	1
20835	3	3	1	2
20838	3	5	2	1
20843	3	3	3	1
20844	1	1	1	3
20848	3	1	2	1
20860	1	1	1	2
20861	3	3	1	2
20863	3	2	1	3
20865	2	2	1	2
20866	2	2	1	2
20868	3	4	2	1
20870	2	2	1	3
20871	2	2	1	3
20872	3	1	1	2
20873	2	2	1	2
20884	1	1	1	2
20889	3	2	1	2
20891	2	2	1	2
20894	3	2	1	2
20896	3	2	2	1
20897	2	2	1	2
20898	1	1	1	2
20899	3	2	2	1
20900	1	1	2	1
20902	3	2	1	2
20904	1	1	1	2
20905	1	1	1	2
20906	3	2	1	2
20907	3	2	1	2
20908	1	1	1	2
20912	3	2	1	2
20915	1	1	1	2
20918	3	5	2	1
20927	1	1	1	2
20928	3	1	1	2
20929	2	2	1	2
20939	3	2	1	2
20943	2	2	2	1
20945	1	1	2	1
20946	3	5	1	2
20950	3	3	2	1
20952	2	2	2	1
20953	1	1	1	2
20954	2	2	2	1
20956	2	2	1	2
20959	1	1	1	2
20963	3	1	1	2
20966	3	3	1	3
20970	1	1	1	2
20974	3	3	1	2
20976	3	2	1	2
20980	3	5	2	1
20989	2	2	1	2
20991	2	2	1	2
21001	1	1	1	2
21002	2	2	1	2
21005	3	5	1	2
21007	1	1	1	2
21008	3	2	2	1
21015	3	3	1	2
21016	2	2	1	2
21019	3	5	2	1
21023	1	1	2	1
21029	2	2	3	1
21035	2	2	3	1
21039	3	2	1	2
21043	2	2	2	1
21044	2	2	1	3
21045	1	1	1	3
21050	1	1	1	2
21052	3	5	2	1
21054	3	3	1	2
21055	2	2	1	2
21061	2	2	2	1
21062	3	3	2	1
21063	2	2	1	2
21064	2	2	2	1
21065	2	2	2	1
21066	2	2	2	1
21067	2	2	1	2
21068	1	1	1	2
21071	3	5	1	2
21073	3	2	1	2
21076	2	2	1	3
21084	1	1	3	1
21085	3	2	1	3
21090	2	2	1	2
21093	1	1	2	1
21094	3	2	2	1
21096	3	2	1	2
21097	3	2	1	2
21098	3	2	2	1
21110	1	1	2	1
21111	1	1	2	1
21113	2	2	1	2
21115	1	1	2	1
21116	2	2	1	2
21120	3	5	1	3
21123	2	2	2	1
21139	3	4	2	1
21142	3	5	1	2
21143	1	1	1	2
21145	3	2	1	2
21146	2	2	1	2
21155	2	2	1	2
21162	2	2	1	2
21164	2	2	1	2
21165	3	2	1	2
21168	1	1	1	2
21169	2	2	1	2
21173	3	3	1	2
21175	1	1	1	2
21178	2	2	1	2
21179	2	2	2	1
21180	3	3	1	2
21182	2	2	1	3
21184	1	1	1	2
21186	3	2	2	1
21189	2	2	1	2
21191	1	1	2	1
21192	1	1	2	1
21193	1	1	2	1
21194	2	2	1	2
21195	3	3	2	1
21197	1	1	1	2
21198	1	1	2	1
21201	1	1	1	2
21202	1	1	1	2
21204	3	3	1	2
21205	3	2	2	1
21211	2	2	1	2
21213	3	2	1	2
21219	3	5	1	3
21223	3	5	1	2
21231	1	1	1	2
21232	1	1	1	3
21235	3	4	2	1
21236	3	5	1	2
21237	1	1	2	1
21241	3	2	1	3
21242	1	1	1	3
21243	3	2	1	2
21244	2	2	1	2
21246	3	3	2	1
21248	1	1	1	2
21253	2	2	1	2
21257	3	3	1	2
21260	1	1	1	2
21266	1	1	2	1
21267	2	2	2	3
21269	2	2	1	2
21272	2	2	1	2
21276	2	2	1	2
21281	2	2	1	2
21283	3	5	1	2
21290	2	2	1	2
21299	3	2	1	2
21304	3	3	1	2
21305	2	2	2	1
21307	1	1	1	2
21309	3	3	1	2
21310	1	1	1	2
21315	2	2	2	1
21316	3	5	1	2
21317	2	2	1	2
21319	3	2	1	2
21320	3	3	2	1
21321	2	2	2	1
21327	3	2	2	1
21328	1	1	3	1
21336	1	1	1	2
21337	1	1	1	2
21347	1	1	1	2
21349	3	2	1	2
21355	3	2	1	2
21357	1	1	1	2
21360	2	2	2	1
21372	3	3	1	3
21375	2	2	1	2
21378	1	1	1	2
21382	2	2	1	2
21383	3	5	1	2
21385	1	1	1	3
21392	3	4	2	1
21395	3	2	1	2
21396	2	2	1	2
21397	3	3	2	1
21398	1	1	1	2
21399	2	2	2	1
21400	1	1	2	1
21402	2	2	1	2
21403	1	1	2	1
21405	3	2	1	2
21407	1	1	1	3
21408	1	1	1	2
21409	3	3	1	2
21410	3	3	1	2
21411	1	1	1	2
21413	1	1	1	2
21414	2	2	1	3
21415	3	5	1	2
21423	2	2	1	2
21425	1	1	1	2
21428	3	2	2	1
21429	2	2	1	2
21430	3	5	1	2
21435	2	2	1	2
21436	2	2	1	2
21439	1	1	1	2
21442	1	1	1	2
21443	3	3	2	1
21445	3	2	2	1
21447	1	1	2	1
21448	2	2	2	1
21450	1	1	2	1
21454	1	1	2	1
21461	1	1	2	1
21462	2	2	3	1
21463	2	2	3	1
21465	1	1	1	2
21467	1	1	1	2
21471	1	1	1	3
21473	1	1	1	3
21478	3	2	1	2
21480	2	2	1	2
21483	3	3	2	1
21484	3	5	1	2
21487	2	2	2	1
21490	3	2	1	2
21495	2	2	1	2
21496	3	2	1	2
21499	1	1	1	2
21502	2	2	1	2
21505	1	1	1	2
21507	1	1	1	2
21510	1	1	2	1
21511	2	2	1	2
21512	3	2	2	1
21519	3	2	2	1
21520	1	1	1	2
21521	1	1	2	1
21522	1	1	1	2
21534	2	2	1	2
21543	3	2	2	1
21545	1	1	1	2
21546	2	2	1	2
21548	3	2	2	1
21550	1	1	1	2
21551	1	1	2	1
21556	3	2	2	1
21557	3	2	1	2
21560	1	1	1	2
21561	2	2	2	1
21563	3	2	2	1
21565	1	1	3	1
21566	1	1	1	2
21567	2	2	1	2
21572	2	2	1	3
21573	3	5	1	3
21576	1	1	1	2
21582	1	1	2	1
21584	2	2	1	2
21587	2	2	2	1
21591	3	3	2	1
21595	1	1	1	2
21606	2	2	1	3
21611	3	3	2	1
21620	3	2	1	2
21625	3	1	1	2
21627	3	3	1	2
21632	3	5	2	1
21633	2	2	2	1
21637	2	2	1	2
21638	2	2	1	2
21645	1	1	2	1
21646	2	2	2	1
21647	1	1	2	1
21649	1	1	2	1
21653	1	1	1	2
21655	1	1	1	2
21660	2	2	1	2
21662	3	3	2	1
21664	1	1	2	1
21666	1	1	2	1
21667	3	1	2	1
21668	2	2	2	1
21670	3	5	1	2
21673	2	2	1	2
21674	3	5	2	1
21675	2	2	1	2
21678	3	2	2	1
21679	2	2	2	1
21684	3	3	1	2
21685	2	2	2	1
21688	1	1	2	1
21690	2	2	1	2
21694	2	2	1	2
21698	2	2	1	2
21702	2	2	2	1
21713	3	2	2	1
21719	1	1	1	2
21722	3	5	1	2
21723	2	2	1	3
21726	3	3	1	2
21732	3	3	1	2
21733	3	5	1	3
21736	2	2	1	2
21744	2	2	1	2
21745	2	2	2	1
21750	3	2	1	2
21751	3	5	1	2
21752	1	1	2	1
21760	2	2	1	3
21762	1	1	2	1
21766	2	2	2	1
21767	3	3	1	2
21768	2	2	1	2
21773	1	1	3	1
21774	2	2	2	3
21775	1	1	2	1
21776	2	2	2	1
21777	3	2	1	2
21778	3	5	2	1
21779	1	1	2	1
21780	1	1	2	1
21781	1	1	2	3
21782	3	1	2	1
21784	3	2	1	2
21790	2	2	2	1
21796	3	2	2	1
21799	1	1	1	2
21802	2	2	1	2
21818	3	3	1	2
21822	1	1	1	2
21831	3	5	1	2
21834	2	2	2	1
21835	3	2	1	2
21840	1	1	1	2
21842	2	2	1	2
21858	1	1	1	3
21865	2	2	2	1
21868	1	1	1	2
21877	2	2	1	3
21878	1	1	1	2
21881	3	2	1	2
21882	3	5	2	1
21883	3	4	1	2
21884	2	2	2	1
21890	3	2	1	2
21896	2	2	1	3
21898	1	1	2	1
21900	2	2	2	1
21905	1	1	1	2
21906	2	2	1	2
21907	2	2	2	1
21908	3	3	1	3
21910	2	2	2	1
21911	1	1	2	1
21912	2	2	2	1
21913	1	1	2	1
21919	3	2	2	1
21920	2	2	2	1
21921	2	2	1	2
21923	2	2	1	2
21927	2	2	2	1
21932	3	3	1	3
21933	1	1	1	3
21938	3	5	2	1
21940	3	5	1	3
21942	1	1	1	2
21943	3	3	1	2
21944	3	3	1	2
21947	3	3	1	3
21953	3	2	1	2
21957	1	1	1	2
21961	2	2	1	2
21967	3	3	1	2
21968	3	3	1	2
21969	1	1	1	2
21970	2	2	1	2
21974	1	1	1	2
21982	3	2	1	2
21984	1	1	2	1
21986	3	5	1	2
21988	3	2	1	2
21991	3	5	1	2
21995	1	1	2	1
21997	2	2	2	1
21998	3	3	1	2
22000	1	1	3	1
22010	2	2	1	2
22017	1	1	1	3
22019	3	2	2	1
22020	3	2	1	2
22021	1	1	1	2
22023	3	2	1	2
22024	2	2	1	2
22025	1	1	1	2
22026	3	2	2	1
22028	2	2	3	1
22029	2	2	1	3
22033	3	2	2	1
22035	2	2	1	2
22039	3	2	1	2
22046	1	1	2	1
22047	2	2	2	1
22053	2	2	1	3
22059	2	2	1	2
22061	1	1	1	2
22062	2	2	1	2
22063	1	1	2	1
22064	3	3	2	1
22065	1	1	1	2
22068	2	2	1	2
22071	3	3	2	1
22079	1	1	1	2
22081	1	1	1	3
22083	1	1	1	2
22087	3	2	1	2
22089	2	2	1	2
22091	3	5	1	2
22095	3	1	1	2
22096	3	2	2	1
22098	1	1	3	1
22102	2	2	1	2
22104	2	2	1	2
22113	2	2	2	1
22121	1	1	1	2
22124	3	1	1	2
22126	1	1	1	2
22127	2	2	1	2
22137	2	2	1	2
22141	3	5	1	3
22144	1	1	2	1
22147	3	2	2	1
22150	2	2	1	2
22152	3	5	1	2
22157	3	3	1	2
22160	2	2	1	2
22162	3	3	1	2
22163	2	2	1	2
22164	2	2	2	1
22166	1	1	2	1
22169	2	2	1	2
22170	2	2	2	1
22173	2	2	1	2
22174	3	2	1	2
22179	1	1	1	2
22181	2	2	1	2
22184	2	2	1	2
22185	1	1	1	2
22192	3	3	2	1
22204	2	2	3	1
22205	1	1	1	2
22206	3	2	2	1
22211	3	4	1	2
22212	1	1	1	2
22213	2	2	1	3
22215	3	2	2	1
22223	2	2	1	2
22224	2	2	2	1
22231	2	2	3	1
22234	2	2	1	2
22241	1	1	1	2
22246	3	5	1	3
22248	2	2	2	1
22249	3	3	1	2
22251	1	1	1	2
22252	2	2	2	1
22254	2	2	1	3
22258	2	2	1	2
22259	1	1	1	2
22263	2	2	1	2
22267	2	2	1	2
22269	1	1	1	2
22270	2	2	2	1
22271	1	1	2	1
22273	3	5	2	1
22274	1	1	2	1
22279	1	1	1	3
22284	2	2	1	3
22289	2	2	2	1
22290	2	2	2	1
22294	2	2	1	2
22295	3	3	1	3
22298	3	5	1	3
22302	1	1	2	1
22303	1	1	2	1
22304	2	2	2	1
22306	1	1	1	2
22307	3	5	1	2
22309	3	5	1	3
22313	2	2	1	2
22316	1	1	2	1
22317	3	3	1	2
22320	2	2	1	2
22321	3	1	1	2
22323	3	1	1	2
22324	3	2	1	2
22334	2	2	1	2
22337	3	2	1	2
22339	3	2	1	2
22341	1	1	2	1
22344	3	3	1	2
22349	1	1	1	2
22350	2	2	2	1
22351	2	2	1	2
22352	1	1	1	2
22354	1	1	1	2
22357	3	2	1	2
22359	3	1	1	3
22367	3	5	2	1
22368	3	3	1	2
22370	3	3	2	1
22371	2	2	2	3
22373	3	2	1	2
22374	1	1	1	3
22375	2	2	1	3
22379	2	2	1	2
22380	2	2	2	1
22381	3	3	2	1
22383	2	2	1	2
22385	3	2	1	2
22386	3	2	1	2
22388	3	2	2	1
22389	2	2	2	1
22390	3	3	2	1
22392	2	2	1	2
22395	1	1	1	2
22396	1	1	1	2
22401	2	2	3	1
22404	3	5	2	1
22407	3	2	2	1
22408	1	1	1	2
22411	1	1	1	2
22414	3	5	1	2
22420	2	2	1	2
22423	3	2	1	2
22424	2	2	2	1
22425	3	5	1	2
22426	2	2	1	2
22427	2	2	3	1
22429	3	3	1	2
22435	2	2	1	2
22439	3	2	1	2
22442	3	3	1	3
22443	3	5	2	1
22447	1	1	1	2
22448	1	1	2	1
22449	3	5	1	2
22450	3	3	2	1
22457	3	2	1	3
22465	1	1	1	2
